"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Online classes","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P855+37X, Coastal Battery Rd, Krishnagar, Krishna Nagar, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic",,,,,,,,,,"Skin care clinic","15061499764436853696","Visakhapatnam","true","IN","0x3a39430e15f6e497:0xd105323c8be363c0",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyFlPyJXqR6fCCdo4N6hQGlgQtyUhSVzeLIBJn2CJyaWw25Ybc0u-AGX5br5taybzlFYuylD85gpvVCXQU9yW5ZVX7oXOMcbF9k6eAwb6hei0sHeE8pQ0bHQGGXxnoWgABoDIu=w408-h544-k-no","7","false","/g/11f4lctq_4","en","17.7077321","83.3082407","Krishnagar, Krishna Nagar, Maharani Peta","Monday","10 AM to 1 PM, 6 to 9 PM","Tuesday","10 AM to 1 PM, 6 to 9 PM","Wednesday","10 AM to 1 PM, 6 to 9 PM","Thursday","10 AM to 1 PM, 6 to 9 PM","Friday","10 AM to 1 PM, 6 to 9 PM","Saturday","10 AM to 1 PM, 6 to 9 PM","Sunday","Closed","false","+91 89127 06436","+918912706436","ChIJl-T2FQ5DOToRwGPjizwyBdE","530002",,"103","15","10","1","3","1","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","P855+37X, Coastal Battery Rd","ఎన్ఆర్ స్కిన్ & కాస్మోటాలజీ సెంటర్","false","NR SKIN & COSMETOLOGY CENTRE","4","https://www.google.com/maps/search/?api=1&query=NR%20SKIN%20%26%20COSMETOLOGY%20CENTRE&query_place_id=ChIJl-T2FQ5DOToRwGPjizwyBdE",
,"false",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Door No. 50, 94 11, 80 Feet Rd, near Gurudwara, Near Sai Baba Temple, Santhipuram, Junction, Visakhapatnam, Andhra Pradesh 530016, India","Permanent make-up clinic","Beauty salon","Hair extension technician","Nail salon",,,,,,,"Permanent make-up clinic","14549263991072689788","Visakhapatnam","false","IN","0x3a3943665dd64427:0xc9e95e83bb450e7c",,"https://lh3.googleusercontent.com/p/AF1QipPJnFrr5s3BPe0IgDDzFDxO7cDVEk2A1xjtvj-e=w408-h408-k-no","1435","false","/g/11j124zsmn","en","17.7361994","83.3056247","Near Sai Baba Temple, Santhipuram, Junction","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 88829 52582","+918882952582","ChIJJ0TWXWZDOToRfA5Fu4Ne6ck","530016",,"104","303","252","15","28","4","4","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Door No. 50, 94 11, 80 Feet Rd, near Gurudwara",,"false","Naari Makeovers Vizag","4.5","https://www.google.com/maps/search/?api=1&query=Naari%20Makeovers%20Vizag&query_place_id=ChIJJ0TWXWZDOToRfA5Fu4Ne6ck",
,"true",,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,"true",,,"true","true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sri Hari Plaza, KGH Up Rd, near PRAHALADA KALYANAMANDAPAM, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Dental clinic",,,,,,,,,,"Dental clinic","693860947092888798","Visakhapatnam","false","IN","0x3a39431a84d59c97:0x9a116daeafcdcde",,"https://lh3.googleusercontent.com/p/AF1QipPN3hHuxLPQLkcfptWpZwG6_f6zNctrPR_i2_Ul=w408-h306-k-no","26","false","/g/1hf4f1dyj","en","17.7108584","83.3041494","Maharani Peta","Monday","9:30 AM to 9 PM","Tuesday","9:30 AM to 9 PM","Wednesday","9:30 AM to 9 PM","Thursday","9:30 AM to 9 PM","Friday","9:30 AM to 9 PM","Saturday","9:30 AM to 9 PM","Sunday","10 AM to 8 PM","false","+91 80085 88779","+918008588779","ChIJl5zVhBpDOToR3tz86toWoQk","530002",,"105","161","151","9","0","1","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Sri Hari Plaza, KGH Up Rd, near PRAHALADA KALYANAMANDAPAM","దంత స్పా వైజాగ్","false","DENTAL SPA VIZAG","4.9","https://www.google.com/maps/search/?api=1&query=DENTAL%20SPA%20VIZAG&query_place_id=ChIJl5zVhBpDOToR3tz86toWoQk",
,"true",,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,"true",,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20 Ground Floor, Mukunda Suwasa Apartment, 47-9-28, 3rd Ln, Sagar Nagar, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Dental clinic",,,,,,,,,,"Dental clinic","3502965547891381456","Visakhapatnam","false","IN","0x3a394399ed0b0ee9:0x309d089b367f54d0",,"https://lh3.googleusercontent.com/p/AF1QipMypbf5t-V8HUfoMciDCGd9gRDfBLESbDbYD2BZ=w426-h240-k-no","109","false","/g/11f6xz5gr6","en","17.7273846","83.3056433","Sagar Nagar, Dwaraka Nagar","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","10 AM to 7:30 PM","false","+91 86000 99040","+918600099040","ChIJ6Q4L7ZlDOToR0FR_NpsInTA","530016",,"109","571","552","14","5","0","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","20 Ground Floor, Mukunda Suwasa Apartment, 47-9-28, 3rd Ln",,"false","SmyleXL Dental Clinic Dwaraka Nagar Visakhapatnam","4.9","https://www.google.com/maps/search/?api=1&query=SmyleXL%20Dental%20Clinic%20Dwaraka%20Nagar%20Visakhapatnam&query_place_id=ChIJ6Q4L7ZlDOToR0FR_NpsInTA","https://smylexl.com/dental-clinic-in-dwaraka-nagar-visakhapatnam/"
,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,"true",,,,"true",,,,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Varun Towers, 7-8-1/3, Siripuram Cir, opp. ऑल इंडिया रेडियो, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India","Beauty salon",,,,,,,,,,"Beauty salon","1300142953024790689","Visakhapatnam","false","IN","0x3a394315d34e4a3d:0x120b0920984520a1",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbzSC9PUZ2BSav4CPUtFOrCeTB1_r1AMiO7wXLNXu8ZMk0RWyHnmgZ8w0gbFGAYkalFXPuzNLOHLTxzFIS7B2azD2rkzzlRnrAEAz-62g19_EEV0aNtxC2K3hkR_i6-MmtsuN_8A=w408-h272-k-no","45","false","/g/1tf7kzv1","en","17.7196672","83.3195534","Siripuram","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","10 AM to 6 PM","false","+91 89127 01232","+918912701232","ChIJPUpO0xVDOToRoSBFmCAJCxI","530003",,"110","150","59","31","17","32","11","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Varun Towers, 7-8-1/3, Siripuram Cir, opp. ऑल इंडिया रेडियो","డో-అప్ బ్యూటీ క్లినిక్","false","Do-Up Beauty Clinic","3.7","https://www.google.com/maps/search/?api=1&query=Do-Up%20Beauty%20Clinic&query_place_id=ChIJPUpO0xVDOToRoSBFmCAJCxI","http://do-up.in/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P8F9+55X, Siripuram Cir, Andhra University South Campus, Siripuram, Visakhapatnam, Andhra Pradesh India1, India",,,,,,,,,,,,"12627721618162880303","Visakhapatnam","true","IN","0x3a394341a428b847:0xaf3eade83d1e8f2f",,,,"false","/g/11tfd_16pq","en","17.7229828","83.3179778","Andhra University South Campus, Siripuram",,,,,,,,,,,,,,,"false","+91 93910 82255","+919391082255","ChIJR7gopEFDOToRL48ePeitPq8","India1",,"111","5","4","0","0","1","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","P8F9+55X, Siripuram Cir",,"false","Dr.sriteja's Skin Med","4.6","https://www.google.com/maps/search/?api=1&query=Dr.sriteja's%20Skin%20Med&query_place_id=ChIJR7gopEFDOToRL48ePeitPq8",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dr. No 204, Srinivas Chambers, opp, KGH Down Rd, beside New Care Hospital, Opp KGH OP Gate, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530001, India","Skin care clinic",,,,,,,,,,"Skin care clinic","5737667182137039100","Visakhapatnam","true","IN","0x3a3943102365045d:0x4fa049e716b1d8fc",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mVEj1CebROLTMGPlEKY1Ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.6459613&pitch=0&thumbfov=100","1","false","/g/11tcgmdznm","en","17.7095591","83.3057444","Opp KGH OP Gate, Jagadamba Junction","Monday","6 to 9 PM","Tuesday","6 to 9 PM","Wednesday","6 to 9 PM","Thursday","6 to 9 PM","Friday","6 to 9 PM","Saturday","6 to 9 PM","Sunday","Closed","false","+91 94405 27214","+919440527214","ChIJXQRlIxBDOToR_NixFudJoE8","530001",,"113","0",,,,,,"2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Dr. No 204, Srinivas Chambers, opp, KGH Down Rd, beside New Care Hospital",,"false","Satyam Skin and Cosmetology Clinic",,"https://www.google.com/maps/search/?api=1&query=Satyam%20Skin%20and%20Cosmetology%20Clinic&query_place_id=ChIJXQRlIxBDOToR_NixFudJoE8","http://drgiradasuryanarayana.com/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHAMBER NO.F 5&6,1st Floor, Krishna Murthy Chambers, 18-1-29, opposite Amul Milk Parlour, Opp KGH OP Gate, Visakhapatnam, Andhra Pradesh 530002, India","Dermatologist","Pediatrician",,,,,,,,,"Dermatologist","5867228130456282512","Visakhapatnam","false","IN","0x3a394313aaaaaa9f:0x516c94e61406a590",,"https://lh3.googleusercontent.com/p/AF1QipMqN6cQRIrqL8mQdNHo8BytNQVPwWN4yS2cNzZU=w408-h306-k-no","12","false","/g/11hbjkrzz5","en","17.7101747","83.304503","Opp KGH OP Gate, Jagadamba Junction","Monday","5:30 to 9 PM","Tuesday","5:30 to 9 PM","Wednesday","5:30 to 9 PM","Thursday","5:30 to 9 PM","Friday","5:30 to 9 PM","Saturday","5:30 to 9 PM","Sunday","Closed","false","+91 90002 79311","+919000279311","ChIJn6qqqhNDOToRkKUGFOaUbFE","530002",,"114","92","89","1","2","0","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","CHAMBER NO.F 5&6,1st Floor, Krishna Murthy Chambers, 18-1-29, opposite Amul Milk Parlour",,"false","SEVA Skin & Child Care Centre by Dr. Ajay Kumar Gummalla","4.9","https://www.google.com/maps/search/?api=1&query=SEVA%20Skin%20%26%20Child%20Care%20Centre%20by%20Dr.%20Ajay%20Kumar%20Gummalla&query_place_id=ChIJn6qqqhNDOToRkKUGFOaUbFE",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4th Floor, KGH Down Rd, opp. indus hospital, Jagadamba, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic",,,,,,,,,,"Skin care clinic","10600683088969961478","Visakhapatnam","true","IN","0x3a39431aed6aaaab:0x931d311ac68b9006",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ERR7gth5PkmwA3FWwo69MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.680931&pitch=0&thumbfov=100","1","false","/g/11w2hc5n7y","en","17.7109642","83.3026854","Jagadamba, Jagadamba Junction",,,,,,,,,,,,,,,"false","+91 90630 23434","+919063023434","ChIJq6pq7RpDOToRBpCLxhoxHZM","530002",,"115","0",,,,,,"2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","4th Floor, KGH Down Rd, opp. indus hospital",,"false","SHINE Clinics",,"https://www.google.com/maps/search/?api=1&query=SHINE%20Clinics&query_place_id=ChIJq6pq7RpDOToRBpCLxhoxHZM","http://shineclinics.in/"
,"true",,,,,"true",,,,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,"true",,,,"true",,,,"true",,,"true","true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10-27-7/1, 1st Floor, Sai Lakshmi Nilayam, Waltair Uplands, Visakhapatnam, Andhra Pradesh 530003, India","Emergency dental service","Dental clinic","Endodontist","Oral surgeon","Orthodontist","Periodontist","Teeth whitening service",,,,"Emergency dental service","18055292297787046057","Visakhapatnam","false","IN","0x3a3943ebacb3b217:0xfa9148af0d7178a9",,"https://lh3.googleusercontent.com/p/AF1QipPZjNOM40Vgwvw5Vk5hmH74TGZlvqOpHirsQJL0=w408-h271-k-no","31","false","/g/11fn0zssjs","en","17.722643","83.3143771","Waltair Uplands, Ram Nagar","Monday","10:30 AM to 7:30 PM","Tuesday","10:30 AM to 7:30 PM","Wednesday","10:30 AM to 7:30 PM","Thursday","10:30 AM to 7:30 PM","Friday","10:30 AM to 7:30 PM","Saturday","10:30 AM to 7:30 PM","Sunday","Closed","false","+91 85003 76777","+918500376777","ChIJF7KzrOtDOToRqXhxDa9Ikfo","530003",,"116","121","120","1","0","0","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","10-27-7/1, 1st Floor, Sai Lakshmi Nilayam","హార్మొనీ ఆర్థోడాంటిక్స్ | బ్రేసెస్ & అలైనర్స్","false","HARMONY ORTHODONTICS | INVISALIGN CENTRE Waltair Uplands, Visakhapatnam","5","https://www.google.com/maps/search/?api=1&query=HARMONY%20ORTHODONTICS%20%7C%20INVISALIGN%20CENTRE%20Waltair%20Uplands%2C%20Visakhapatnam&query_place_id=ChIJF7KzrOtDOToRqXhxDa9Ikfo","https://harmonyorthodontics.in/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vinayagar Kosala, beside Sarvani Sweets, Asilmetta Junction, Ram Nagar, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic",,,,,,,,,,"Skin care clinic","12934903961739777817","Visakhapatnam","true","IN","0x3a39433c24000001:0xb382029f034ad719",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rntADmq5nk68SwX5hbg9Pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.655876&pitch=0&thumbfov=100","1","false","/g/11y6mck0ns","en","17.7248967","83.3091199","Asilmetta Junction, Ram Nagar",,,,,,,,,,,,,,,"false","+91 90630 23434","+919063023434","ChIJAQAAJDxDOToRGddKA58CgrM","530003",,"117","0",,,,,,"2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Vinayagar Kosala, beside Sarvani Sweets",,"false","SHINE Clinics",,"https://www.google.com/maps/search/?api=1&query=SHINE%20Clinics&query_place_id=ChIJAQAAJDxDOToRGddKA58CgrM","http://shineclinics.in/"
,"true",,,,,"true",,,,"true",,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,"true",,,,,"true",,,,"true",,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No.6, Bharath Towers, 5th Line, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Cosmetic dentist","Dental clinic","Cosmetic surgeon",,,,,,,,"Cosmetic dentist","1642281042128269118","Visakhapatnam","false","IN","0x3a3943e59daf228f:0x16ca8de81969ef3e",,"https://lh3.googleusercontent.com/p/AF1QipN14CJ7ptGjZ2yNPR4ztPwRWh7-g_7fBBmoo1Q=w408-h272-k-no","108","false","/g/11l475123r","en","17.7284115","83.3055685","Dwaraka Nagar","Monday","9:30 AM to 1 PM, 4 to 9 PM","Tuesday","9:30 AM to 1 PM, 4 to 9 PM","Wednesday","9:30 AM to 1 PM, 4 to 9 PM","Thursday","9:30 AM to 1 PM, 4 to 9 PM","Friday","9:30 AM to 1 PM, 4 to 9 PM","Saturday","9:30 AM to 1 PM, 4 to 9 PM","Sunday","9:30 AM to 1 PM","false","+91 73375 54419","+917337554419","ChIJjyKvneVDOToRPu9pGeiNyhY","530016",,"122","58","54","3","1","0","0","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Shop No.6, Bharath Towers, 5th Line",,"false","Swarna Dento Care-Dental Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Swarna%20Dento%20Care-Dental%20Clinic&query_place_id=ChIJjyKvneVDOToRPu9pGeiNyhY","https://www.swarnadentocare.com/"
,"true",,,,,,,"true",,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,"true",,,,,"true",,,,"true",,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waltair Uplands, Ram Nagar, Visakhapatnam, Andhra Pradesh 530002, India","Cosmetic dentist","Dental clinic","Dental implants periodontist","Orthodontist",,,,,,,"Cosmetic dentist","16505431948162020993","Visakhapatnam","false","IN","0x3a39433e36a7f653:0xe50f12e84694b681",,"https://lh3.googleusercontent.com/p/AF1QipOIY4qnrxXecEhjxdPxnrPRsQenf33pSCShL-Du=w408-h408-k-no","90","false","/g/11h0tjfwm3","en","17.7222346","83.3133787","Waltair Uplands, Ram Nagar","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","10 AM to 2 PM","false","+91 63006 00053","+916300600053","ChIJU_anNj5DOToRgbaURugSD-U","530002",,"123","176","170","4","1","0","1","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh",,"ది డెంటల్ స్టూడియో","false","THE DENTAL STUDIO","4.9","https://www.google.com/maps/search/?api=1&query=THE%20DENTAL%20STUDIO&query_place_id=ChIJU_anNj5DOToRgbaURugSD-U","http://www.thedentalstudiovizag.com/"
,,,"false",,,,,"false",,,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,"true",,,,,,,,,,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st floor, green, Saraswati Park Rd, opposite St Anthony Church, Prakasaraopeta, prakasraopeta, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530002, India","Cosmetic dentist","Dentist","Dental clinic","Dental implants periodontist","Oral and maxillofacial surgeon","Periodontist","Teeth whitening service",,,,"Cosmetic dentist","14469914028743623849","Visakhapatnam","false","IN","0x3a39435081f41b95:0xc8cf7624edb484a9",,"https://lh3.googleusercontent.com/p/AF1QipMcfa1JO91VHHexBWgBfGSXEBan4X3qHz7c6bLl=w408-h306-k-no","76","false","/g/11p_0r8dt6","en","17.713634","83.3048051","Prakasaraopeta, prakasraopeta, Jagadamba Junction","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9:30 PM","Saturday","9 AM to 9 PM","Sunday","Closed","false","+91 95735 53455","+919573553455","ChIJlRv0gVBDOToRqYS07SR2z8g","530002",,"124","88","87","0","0","1","0","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","1st floor, green, Saraswati Park Rd, opposite St Anthony Church",,"false","VEDANTA DENTO CARE - Best Dental Clinic in Jagadamba (Vizag)","5","https://www.google.com/maps/search/?api=1&query=VEDANTA%20DENTO%20CARE%20-%20Best%20Dental%20Clinic%20in%20Jagadamba%20(Vizag)&query_place_id=ChIJlRv0gVBDOToRqYS07SR2z8g","https://vedanta-dento-care.acqlo.com/"
